issue_date,year,month_number,permit_date,job_category,address,legal_description,neighbourhood,neighbourhood_numberr,job_description,building_type,work_type,floor_area,construction_value,zoning,units_added,latitude,longitude,location,count,house_number
2013-01-14T00:00:00.000,2013,1,2013-01-14T00:00:00.000,Commercial Final,2927 - 137 AVENUE NW,Plan 0320655 Blk 150 Lot 2E,BELMONT,2070,To construct interior alterations to a bay in a strip mall - Dr Khder Clinic.,Office Buildings (520),(03) Interior Alterations,1449,117800,CG,0,53.599084636240114,-113.38769550727834,,1,
2013-01-10T00:00:00.000,2013,1,2013-01-10T00:00:00.000,Commercial Final,2731 - HEWES WAY NW,Condo Common Area (Plan 0024308),MILL WOODS TOWN CENTRE,6520,".To construct interior alterations to a professional office,  ""Drs Kassiri & Dorey Eye Clinic""","Clinics, Health Units (642)",(03) Interior Alterations,888,155000,DC2,0,53.45780052484422,-113.42702098998753,,1,
2013-01-03T00:00:00.000,2013,1,2013-01-03T00:00:00.000,Commercial Final,4225 - 118 AVENUE NW,Plan 7242AH Blk 4 Lots 9-17,BEVERLY HEIGHTS,2100,To change the use (retail to personal service) and construct interior alterations - Physiotherapy Clinic.,Office Complex (522),(03) Interior Alterations,1970,58000,MU,0,53.570110297911135,-113.40758372617393,,1,
2012-12-21T00:00:00.000,2012,12,2012-12-21T00:00:00.000,Commercial Final,"103, 2551 - HEWES WAY NW",Plan 9622445 Blk 7 Lot 13,MILL WOODS TOWN CENTRE,6520,"To change the use from Convenience Retail Store to Health Services Use (Sparkling Smile Dental Hygiene, #103) and construct interior alterations.",Retail and Shops (510),(03) Interior Alterations,883,15000,DC2,0,53.456729279786636,-113.42517988777472,,1,
2012-12-03T00:00:00.000,2012,12,2012-12-03T00:00:00.000,Commercial Final,"201, 8754 - 50 AVENUE NW",Plan 2421077 Blk 6 Lot 7,MCINTYRE INDUSTRIAL,6430,"To change the use from a Professional Office to a Personal Service Shop and to construct inteiror alterations,  suite # 201, ""Asian Health Centre"".",Office Complex (522),(03) Interior Alterations,1250,6000,BE,0,53.48740868849564,-113.45968687847349,,1,
2012-12-03T00:00:00.000,2012,12,2012-12-03T00:00:00.000,Commercial Final,10060 - JASPER AVENUE NW,Plan 8221723 Lot C,DOWNTOWN,1090,"To construct interior alterations to a professional office, 5th floor ""Scotia Place Dental Office""  Scotia Place.",Office Buildings (520),(03) Interior Alterations,3411,315000,CCA,0,53.541787315265,-113.49295720102421,,1,
2012-11-27T00:00:00.000,2012,11,2012-11-27T00:00:00.000,Commercial Final,"30, 12981 - 50 STREET NW",Plan 4313TR Blk 1 Lot 13,HOMESTEADER,2350,"To construct interior alterations to office/personal services tenant space ""D"" - Physio Therapy.",Office Buildings (520),(03) Interior Alterations,2100,5000,CN,0,53.58893717378209,-113.41706563473652,,1,
2012-11-26T00:00:00.000,2012,11,2012-11-26T00:00:00.000,Commercial Final,"201, 15961 - 97 STREET NW",Plan 1023505 Blk 2 Lot 5A,EAUX CLAIRES,2241,To construct interior alterations for a Dental Office,Office Complex (522),(03) Interior Alterations,1934,190000,DC1,0,53.62037124821109,-113.49031422341115,,1,
2012-11-22T00:00:00.000,2012,11,2012-11-22T00:00:00.000,Commercial Final,9942 - 108 STREET NW,Plan NB Blk 8 Lots 57-60,DOWNTOWN,1090,"To construct interior alterations to a professional office, ""Capital Health - Mental Health Care"", and Exterior Door Alterations.",Office Buildings (520),(03) Interior Alterations,2800,180000,CMU,0,53.53846263387023,-113.50712092379617,,1,
2012-11-20T00:00:00.000,2012,11,2012-11-20T00:00:00.000,Commercial Final,6042 - CURRENTS DRIVE NW,Plan 1124080 Blk 14 Lot 21,AMBLESIDE,5505,"To construct interior alterations to a professional office, cru#103 ""Windermere  Dental"", Building F1.","Clinics, Health Units (642)",(03) Interior Alterations,1736,200000,ASC,0,53.43744500666942,-113.60323379137137,,1,
2012-11-15T00:00:00.000,2012,11,2012-11-15T00:00:00.000,Commercial Final,16028 - 100A AVENUE NW,Plan 1124881 Blk 3 Lot 26,GLENWOOD,4180,"To construct a  interior alterations to health services / professional office, 3rd floor QSMM  ""Glenwood Health Centre"".","Clinics, Health Units (642)",(03) Interior Alterations,10060,900000,"MU, MU",0,53.54077138041618,-113.59860998883583,,1,
2012-11-14T00:00:00.000,2012,11,2012-11-14T00:00:00.000,Commercial Final,5848 - 111 STREET NW,Plan 9720491 Blk 15 Lot 2B,LENDRUM PLACE,5270,To Change of Use form General Retail Store to a Veterinary Sevices Use and to construct interior alterations.,Office Complex (522),(03) Interior Alterations,3800,200000,CG,0,53.495207521255374,-113.51777233027487,,1,
2012-11-14T00:00:00.000,2012,11,2012-11-14T00:00:00.000,Commercial Final,"518, 6655 - 178 STREET NW",Plan 8521170 Blk 10 Lot 4,CALLINGWOOD SOUTH,4080,"(To construct interior alterations to a veterinary service, ""Ramana Veterinary Services"".)",Animal and Plant Services (410),(03) Interior Alterations,1525,52000,DC2,0,53.5015189774394,-113.62894463801662,,1,
2012-11-06T00:00:00.000,2012,11,2012-11-06T00:00:00.000,Commercial Final,4810 - 93 STREET NW,Plan 1026188 Blk 3 Lot 19B,PAPASCHASE INDUSTRIAL,6560,"To construct interior alterations to a professional office, ""Coatings Office / Coatings Laboratory,  Rooms 108 / 109  ""Rae Engineering and Inspection.","Storage Buildings, Warehouses (460)",(03) Interior Alterations,2129,100000,BE,0,53.48560353661472,-113.47125591695567,,1,
2012-10-31T00:00:00.000,2012,10,2012-10-31T00:00:00.000,Commercial Final,11560 - UNIVERSITY AVENUE NW,Plan 968RS Blk F Lot 2,UNIVERSITY OF ALBERTA,5520,To construct interior alterations to an existing Medical Treatment Centre - Cross Cancer Institute) - Vault 5 on Level 0,Hospitals (640),(03) Interior Alterations,1774,600000,AJ,0,53.51819323936249,-113.531187690958,,1,
2012-10-30T00:00:00.000,2012,10,2012-10-30T00:00:00.000,Commercial Final,11111 - JASPER AVENUE NW,Plan NB Blk 11 Lots 31-56,WÎHKWÊNTÔWIN,1151,To construct interior alterations to offices in a existing extended medical treatment service facility. (Edmonton General) Main Floor(EGH Aides),Hospitals (640),(03) Interior Alterations,154,100000,UF,0,53.53987441955332,-113.51303047880194,,1,
2012-10-24T00:00:00.000,2012,10,2012-10-24T00:00:00.000,Commercial Final,6007 - 199 STREET NW,Plan 0424510 Blk 1 Lot Y,THE HAMPTONS,4461,"To change the use from a General Retail space to a Health Service, and construct interior alterations (Dental Clinic).","Clinics, Health Units (642)",(03) Interior Alterations,2400,287000,CNC,0,53.49241597795734,-113.66456194267339,,1,
2012-10-22T00:00:00.000,2012,10,2012-10-22T00:00:00.000,Commercial Final,2053 - 111 STREET NW,Plan 8720395 Blk 1 Lot 4,KEHEEWIN,5250,To construct interior alterations to an existing office complex - Insight Medical Imaging,Office Complex (522),(03) Interior Alterations,2683,200000,DC2,0,53.45233431540742,-113.51367268614939,,1,
2012-10-18T00:00:00.000,2012,10,2012-10-18T00:00:00.000,Commercial Final,10707 - 29 AVENUE NW,Plan 9020272 Blk 27 Lot 45,ERMINESKIN,5180,To construct interior alterations to an existing Extended Medical facility. St. Joseph's - 3rd floor - Palliative Care.,Hospitals (640),(03) Interior Alterations,5834,1422448,DC2,0,53.459828547139836,-113.50605228089472,,1,
2012-10-18T00:00:00.000,2012,10,2012-10-18T00:00:00.000,Commercial Final,10240 - KINGSWAY NW,Plan 1619KS Blk 2 Lot 313,CENTRAL MCDOUGALL,1030,To construct interior alterations to an existing Extended Medical Treatment Services building (Royal Alexandra Hospital) Cardiac Clinic,Hospitals (640),(03) Interior Alterations,5250,384000,US,0,,,,1,
2012-10-03T00:00:00.000,2012,10,2012-10-03T00:00:00.000,Commercial Final,"102, 10534 - 124 STREET NW",Plan RN22 Blk 30 Lot Z,WESTMOUNT,3440,To change the use from a Personal Service Shop to Health Services with an accessory General Retail (Pharmacy).,Office Complex (522),(03) Interior Alterations,3430,300000,MU,0,53.54871681165007,-113.5364091607205,,1,
2012-10-03T00:00:00.000,2012,10,2012-10-03T00:00:00.000,Commercial Final,9136 - 23 AVENUE NW,"Condo Common Area (Plan 0822030,1220720,0921139)",PARSONS INDUSTRIAL,6570,"To construct tenant fit up to an office (9136 --  ""Ramlall Med Clinic"")","Clinics, Health Units (642)",(03) Interior Alterations,5313,346000,BE,0,53.452664119364584,-113.47015606349375,,1,
2012-09-25T00:00:00.000,2012,9,2012-09-25T00:00:00.000,Commercial Final,7007 - 116 STREET NW,Plan 4663AK Blk X,UNIVERSITY OF ALBERTA FARM,5530,"To construct interior and exterior alterations (addition)  to an existing medical examiner building, ""Edmonton - Medical Examiner Building"".",Laboratory/Research Centres (580),(02) Addition,37297,12020000,AJ,0,53.506086541589376,-113.52996246699615,,1,
2012-09-18T00:00:00.000,2012,9,2012-09-18T00:00:00.000,Commercial Final,"B1, 10155 - 120 STREET NW",Plan 4423AJ Blk 19 Lots 36-39,WÎHKWÊNTÔWIN,1151,To construct interior alterations to an existing X ray clinic - CRU B-1,Office Complex (522),(03) Interior Alterations,900,158346,RL,0,53.542640766752754,-113.52812955269896,,1,
2012-09-17T00:00:00.000,2012,9,2012-09-17T00:00:00.000,Commercial Final,10515 - 109 STREET NW,Plan B4 Blk 8 Lots 159-163,CENTRAL MCDOUGALL,1030,To change the use (retail to business/personal service use) and construct interior alteration to portion of a retail/business building (Optometrist). Entryway 10511-109st,Retail and Shops (510),(03) Interior Alterations,,60000,MU,0,53.548688191435254,-113.50787790768051,,1,
2012-09-11T00:00:00.000,2012,9,2012-09-11T00:00:00.000,Commercial Final,10515 - PRINCESS ELIZABETH AVENUE NW,Plan 5426KS Blk 5C Lot 12,SPRUCE AVENUE,1230,To construct interior alterations to a Personal Services Office (Dental office).,"Clinics, Health Units (642)",(03) Interior Alterations,8000,400000,CN,0,53.56661649415242,-113.50153608329735,,1,
2012-09-11T00:00:00.000,2012,9,2012-09-11T00:00:00.000,Commercial Final,466 - RIVERBEND SQUARE NW,Plan 9824766 Blk 101 Lot 39,FALCONER HEIGHTS,5190,To construct interior alterations - Dental Office,Office Complex (522),(03) Interior Alterations,3172,480000,DC2,0,53.46852917244138,-113.58407751082754,,1,
2012-09-10T00:00:00.000,2012,9,2012-09-10T00:00:00.000,Commercial Final,4245 - 118 AVENUE NW,Plan 7242AH Blk 4 Lots 9-17,BEVERLY HEIGHTS,2100,To Add the Use of Health Service into an existing General Retail Store (Medical Clinic with Pharmacy) and To Construct Interior Alterations.,"Clinics, Health Units (642)",(03) Interior Alterations,3960,80000,MU,0,53.570110297911135,-113.40758372617393,,1,
2012-08-29T00:00:00.000,2012,8,2012-08-29T00:00:00.000,Commercial Final,10700 - 104 AVENUE NW,Plan 2121375 Blk 20 Lot 102,DOWNTOWN,1090,"To Construct interior alteration  MacEwan College "" BSc Laboratory - Bldg 5 basement",Post-secondary Institutions (624),(03) Interior Alterations,18890.66,2310000,"DC2, AJ, UI, UI",0,53.54704200107624,-113.50762386182102,,1,
2012-08-21T00:00:00.000,2012,8,2012-08-21T00:00:00.000,Commercial Final,12350 - 137 AVENUE NW,Plan 8522444 Blk 35 Lot 34,BARANOW,3020,To add the Accessory Use of a Health Services to a General Retail Store (Real Canadian Superstore) and to construct exterior and interior alterations (Primacy Medical Clinic),Retail and Shops (510),(03) Interior Alterations,1722,375000,CG,0,53.600853899934854,-113.53672707964859,,1,
2012-07-27T00:00:00.000,2012,7,2012-07-27T00:00:00.000,Commercial Final,9711 - 23 AVENUE NW,Plan 0020087 Blk 6 Lot 3,SOUTH EDMONTON COMMON,6195,"To construct  Interior Alterations to a Retail Store (Real Canadian Superstore, 9711 - 23 Ave ) (Joe Apparel and Pharmacy areas)",Retail and Shops (510),(03) Interior Alterations,2000,400000,DC,0,53.45234929374723,-113.48215417205955,,1,
2012-07-18T00:00:00.000,2012,7,2012-07-18T00:00:00.000,Commercial Final,11830 - 109 STREET NW,Plan 9220135 Blk 6A Lot 2,BLATCHFORD AREA,1111,"To operate a Spectator Sports Establishment having Accessory structures / surface parking lots for the 2012 Edmonton Indy Auto Race (July 20 - 22, 2012) as a Temporary Development with track hours of operating from 7:00 am to 7:30 pm. Accessory structures include tents and booths (merchants, sponsors, beer gardents, admissions, medical services etc.), grandstands, pit lane suites, race padocks, media centtre, operations centre, TV compound, large screen displays, washrooms, waste / recycling management. Acessory parking lots are for passenger / delivery vehicles and RVs. Setup is between June 11 and July 19, 2012. Removal is between July 23  to August 11, 2012.",Temporary Structures (999),(12) Move Building OnSite,,528000,"MA3, MA2, MA1",0,53.572987999542924,-113.51734862683843,,1,
2012-06-29T00:00:00.000,2012,6,2012-06-29T00:00:00.000,Commercial Final,3380 - GATEWAY BOULEVARD NW,Plan 9222277 Blk 36 Lot 1B,CALGARY TRAIL SOUTH,5120,To construct interior alteration to a medical office (Yellowbird Family Medical),"Clinics, Health Units (642)",(03) Interior Alterations,3477,400000,"DC2, DC",0,53.46615008836049,-113.49390654989656,,1,
2012-06-26T00:00:00.000,2012,6,2012-06-26T00:00:00.000,Commercial Final,"2FL, 8104 - 82 AVENUE NW",Plan 5036S Blk 34 Lots 16-18,IDYLWYLDE,6320,To construct Interior Alteration to an existing Dental Office. (Dr.Wittneier Dental Clinic),Restaurants and Bars (540),(03) Interior Alterations,2993,100000,CN,0,53.51835649508913,-113.45245861549127,,1,
2012-06-21T00:00:00.000,2012,6,2012-06-21T00:00:00.000,Commercial Final,9509 - 156 STREET NW,Plan 6530ET Blk 7 Lots 3-6,WEST JASPER PLACE,4580,To construct interior alterastions to a General Retail Store - Pharmacy,Office Complex (522),(03) Interior Alterations,2460,50000,CSC,0,53.53182581561477,-113.58941879946019,,1,
2012-06-19T00:00:00.000,2012,6,2012-06-19T00:00:00.000,Commercial Final,"224B, 6655 - 178 STREET NW",Plan 8521170 Blk 10 Lot 4,CALLINGWOOD SOUTH,4080,To change the use of an existing retail space to a Professional office space & to construct interior alterations (Insight Medical Imaging - Marketplace @ Callingwood),"Malls, Office/Retail (512)",(03) Interior Alterations,1226,200000,DC2,0,53.5015189774394,-113.62894463801662,,1,
2012-06-18T00:00:00.000,2012,6,2012-06-18T00:00:00.000,Commercial Final,15115 - 121 STREET NW,Plan 4886TR Blk 12 Lot 13,CAERNARVON,3060,"To Change the Use from Personal Service Shop, Specialty Food Service, General Retail, and Convenience Retail to Health Services with Accessory General Retail (Pharmacy) and construct Interior Alterations (Renovations and Remove Demising Walls)","Malls, Office/Retail (512)",(03) Interior Alterations,4450,151000,CN,0,53.61357563503867,-113.52966535166128,,1,
2012-06-13T00:00:00.000,2012,6,2012-06-13T00:00:00.000,Commercial Final,15508 - 87 AVENUE NW,Plan 2786RS Blk 1 Lot 14A,JASPER PARK,4230,To construct interior alterations to an existing Health Service space. GL16 Live Well Chiropractic,Office Buildings (520),(03) Interior Alterations,1550,20000,CG,0,53.51993509849632,-113.58907093621535,,1,
2012-06-07T00:00:00.000,2012,6,2012-06-07T00:00:00.000,Commercial Final,17032 - 90 AVENUE NW,Plan 0928218 Blk 30 Lot 10,SUMMERLEA,4520,To Change the Use of an existing retail space to a health services medical clinic (CURA) & a smaller retail space & to construct interior/exterior alterations.,Retail and Shops (510),(03) Interior Alterations,,150000,CG,0,53.52589864874137,-113.61744731083935,,1,
2012-06-05T00:00:00.000,2012,6,2012-06-05T00:00:00.000,Commercial Final,11560 - UNIVERSITY AVENUE NW,Plan 968RS Blk F Lot 2,UNIVERSITY OF ALBERTA,5520,To construct interior alterations to an extended medical care treatment facility - CBIAR Tomovault - Levels 0 & 1 ogf the Cross Cancer Institute,Hospitals (640),(03) Interior Alterations,689,360000,AJ,0,53.51819323936249,-113.531187690958,,1,
2012-06-04T00:00:00.000,2012,6,2012-06-04T00:00:00.000,Commercial Final,8 - BLACKBURN DRIVE WEST SW,Plan 0423595 Blk 7 Lot 9,BLACKBURNE,5590,"To construct Interior Alterations and operate a Health Services, Convenience Retail Stores and Personal Service Shops Use building.- Vet Clinic",Office Complex (522),(03) Interior Alterations,2500,162500,CN,0,53.42970866116136,-113.51583795633152,,1,
2012-05-29T00:00:00.000,2012,5,2012-05-29T00:00:00.000,Commercial Final,15270 - 127 STREET NW,Plan 0625614 Blk 16 Lot 4,CUMBERLAND,3150,"To Construct interior alterations for a Dental Clinic "" Oxford Park Dental""  - new Development within a Bldg Shell",Office Buildings (520),(03) Interior Alterations,1840,250000,CG,0,53.61598654925808,-113.54281964862128,,1,
2012-05-11T00:00:00.000,2012,5,2012-05-11T00:00:00.000,Commercial Final,18415 - 127 STREET NW,Plan 0023376 Lot 1,GOODRIDGE CORNERS,3490,"To construct Edmonton Remand Centre, Health Care Pod, part of an eight  building (five permits) project.",Law Enforcement/Emergency Svcs. (612),(01) New,166689,0,AG,0,53.64714851925836,-113.53845445827159,,1,
2012-05-08T00:00:00.000,2012,5,2012-05-08T00:00:00.000,Commercial Final,5966 - MULLEN WAY NW,Plan 0729861 Blk 19 Lot 1,MACTAGGART,5477,To construct interior alteration tenant fit-up to a health services space (Dominion Medical Centre),Retail and Shops (510),(03) Interior Alterations,5597,422300,CG,0,53.43513326351073,-113.57248327824159,,1,
2012-05-08T00:00:00.000,2012,5,2012-05-08T00:00:00.000,Commercial Final,2704 - 48 STREET NW,Plan 8021673 Blk 29 Lot 25,WEINLOS,6770,To Construct Interior Alterations to aHealth Services with Accessory retail Store ( Medical Clinic with Pharmacy Store),"Clinics, Health Units (642)",(03) Interior Alterations,2700,140000,CN,0,53.4589107510849,-113.41743419403656,,1,
2012-04-30T00:00:00.000,2012,4,2012-04-30T00:00:00.000,Commercial Final,11208 - 104 AVENUE NW,Plan 0020365 Blk 9D Lot 6,"OLIVER, WÎHKWÊNTÔWIN","1150, 1151",To construct interior alterations - VisionMed (eye clinic),"Clinics, Health Units (642)",(03) Interior Alterations,8343,500000,DC1,0,53.546766957664715,-113.51575022833559,,1,
